user,item
599,635
3428,20236
5584,17735
1417,19856
3332,23594
2040,20840
1612,23208
2155,19400
2798,19400
4944,10140
4935,14635
4184,14945
437,8955
3056,22308
3482,21939
2234,12238
2990,19694
5569,20260
4683,17263
5964,8063
3430,10545
2115,15766
2040,8273
2231,22528
5333,21732
3704,13744
1904,21298
1854,24064
5389,21234
1612,23588
1331,19625
554,5124
3958,19889
1059,14624
3159,11598
2451,1385
5337,13231
4934,5973
2344,15766
2651,20039
2651,824
5849,16168
4874,14604
5064,14662
3528,17232
966,17945
5087,15811
4701,22513
674,837
3755,13631
2116,12287
1094,5800
439,11566
2190,20150
1897,11186
3971,6512
5869,20000
1059,24201
2184,19415
3542,18831
1251,8560
3517,11955
2369,14791
1360,11955
164,96
2244,3558
5663,3558
5615,7635
3755,12826
4290,127
4937,15968
4430,7117
2751,13033
463,521
79,10470
714,21821
4184,22001
1623,5761
4184,3536
489,727
359,17263
2596,10606
734,4326
823,2644
2878,10357
2751,19026
1653,23590
1653,24503
2963,19694
1059,18975
3784,21974
1469,22007
1762,2407
5833,14624
131,19007
674,17410
5752,10606
4027,290
2636,23588
2772,12908
4483,14252
4819,7749
4326,18480
1568,7185
2517,8484
2336,24926
232,10715
3755,1877
5810,22651
1003,17465
298,3728
1544,21903
4701,22788
4910,24656
6049,24392
5837,17410
5804,3020
394,6623
2094,12341
1626,13293
2391,9742
5629,18634
3653,15535
3707,3933
5681,24813
886,17263
249,11374
4761,951
1237,19753
3278,19294
3688,16190
4620,2900
2116,7167
5219,16190
5849,23367
3025,7573
2587,8202
5194,5627
5916,14170
3204,2532
2245,5991
615,21835
3741,8784
3120,18162
5358,17767
4915,2170
3879,23117
5560,15447
1242,20012
1017,24392
1835,2776
1699,15980
972,8237
4424,2051
4326,19582
4366,7950
5575,15793
1861,19446
711,12966
3936,12227
1655,23736
4761,12709
805,22299
2526,24410
5847,21467
5265,16799
735,13273
5500,197
3728,21120
2600,24336
2023,24410
1404,6896
3755,23240
1195,4268
5771,11701
4817,17263
1256,17263
553,11824
3459,12982
2614,13603
497,21479
2523,22394
970,7445
499,5696
749,1105
997,6255
4413,6485
5995,18599
3272,21900
1242,20027
1572,8777
593,16751
1484,2359
1072,8597
321,12727
3482,2359
2261,20310
2810,24957
3801,12270
1673,11679
4336,6747
3364,15647
772,22619
4781,17370
5853,16854
262,2891
192,1487
1946,16063
721,10545
3385,19741
4893,2891
3879,17370
2256,6226
3438,9956
4006,2481
5947,4898
3648,12329
3236,11461
1397,21049
192,1484
1012,20400
5528,11775
5878,12125
5762,2417
5560,2618
371,19662
2451,19662
3103,21511
3064,19860
4809,11639
3977,24050
5708,18634
4705,12987
1979,23588
2834,17092
3241,19750
1484,11770
3482,11770
1208,16114
2294,737
4857,23230
2863,12138
6022,10088
5249,4675
23,3032
4074,23206
4107,18758
5779,8751
1542,3935
1010,13101
24,8443
4438,16691
935,11241
4299,23610
3771,18187
5710,13991
4546,20078
193,12224
4874,21597
3757,18625
2059,20078
5425,17410
5279,13365
492,5354
1104,17370
5615,4240
51,469
1162,6065
5116,15133
1839,16618
3826,1099
709,19593
1651,364
3282,7241
497,24431
4326,14192
911,14624
4435,23491
549,17578
4808,18351
1195,12503
3448,4249
764,7625
3272,17415
3311,6074
2333,15956
2755,3805
211,2010
1073,2688
3429,13758
785,19903
1685,19594
3587,14288
2175,6074
1222,21371
4841,3342
4284,19532
5425,12666
27,8560
753,18351
2369,4722
5933,24926
1718,11519
4313,3526
4930,3545
2794,14120
2168,11770
1009,14120
5503,6377
5837,19609
1178,23588
1037,9253
4848,16447
3935,19391
998,1444
892,20077
5699,9543
5182,3880
1397,10530
4124,23118
5572,3177
27,8563
391,14782
3406,8988
4753,18758
5798,9984
433,23104
5850,7247
1484,12224
4761,6575
3829,240
2705,18634
674,2467
1673,2776
1606,9876
4349,12041
485,16222
3520,20244
4168,16927
4326,17397
3228,15119
577,10436
1955,8988
3505,7395
4829,22560
3131,21503
3386,8560
3954,15088
192,16109
4681,13269
1970,2958
1064,19889
3029,19122
1285,13831
887,17177
442,12968
4221,21952
4819,20974
5301,13014
2412,20077
5016,774
1154,14624
5489,12512
3350,16657
23,2510
1009,24018
4688,5579
1509,7767
2289,4043
2794,24018
1670,5081
785,10476
746,24496
1630,20077
6023,5351
497,4358
4808,7533
5173,13533
1242,20016
2810,3506
1390,23869
1947,17418
674,13153
618,14734
4113,9860
5098,12061
4511,12338
2499,14641
5736,5579
4511,16692
62,15826
1506,5644
161,749
4978,1807
3131,13745
1720,13475
4562,8777
997,12503
549,12886
1685,9076
1856,11546
5837,12607
3702,18756
3893,20888
1695,24048
4313,7022
2636,24138
5279,3215
3928,14858
3625,14858
5804,621
3125,10584
915,5644
2243,11701
3928,10394
1609,17830
952,6065
4808,16230
2094,8205
3386,8563
784,5667
5431,16979
2721,2788
6015,7614
2724,653
4094,11148
5594,18970
4779,10394
814,3424
4238,19794
4424,13758
2362,8610
5217,14056
4294,10570
888,1097
5071,4538
2745,6118
995,4550
5426,7395
2843,17635
5820,22930
3691,16272
8,5117
952,1584
1730,18340
750,10176
4511,7395
714,6957
497,18666
1568,6626
4424,5023
4623,20427
753,15789
2360,25001
3001,291
2272,14152
115,20683
3905,14056
616,10807
3727,18346
4110,1140
2556,11603
4585,20180
4195,9724
4531,13396
439,47
2012,12502
3755,3385
1653,12666
1946,7395
1371,19268
5731,15167
734,22446
5719,13587
5068,23075
3728,12143
2596,6174
215,8560
2748,15919
823,13550
1471,6345
3569,1494
518,10423
1162,8481
5659,12270
3481,22798
3688,2158
206,7030
1404,5594
1404,23588
6023,9543
5098,5866
1694,13365
4874,24700
3915,23687
105,22323
105,22257
4086,5866
1433,12169
897,24776
5271,3671
2206,6391
4577,16958
4874,24517
3881,23491
4221,16479
4424,7221
1404,20180
4358,16958
5347,17860
2794,18186
1306,1450
658,11291
2724,9300
2346,16659
105,11637
1694,6000
5406,15659
3728,12135
520,17101
2243,18340
671,10345
1613,1599
1841,5952
3219,5952
164,20881
4835,12135
3427,21794
781,21303
4817,8668
571,13273
823,8098
3064,3174
2546,19870
45,16811
2970,17613
1311,16670
645,9737
908,23696
2339,14427
5999,23216
270,104
4511,5986
3520,24728
2188,6175
3165,2709
1639,18933
1889,199
1333,12751
3104,16816
5510,1482
492,5757
1029,24083
1983,1190
460,18207
140,13839
4107,744
2287,6960
40,2719
4430,7645
2108,17101
1939,1036
3371,14056
2032,11701
505,7497
2231,16769
4953,19306
709,19306
1435,12220
3394,23805
3414,10591
1982,2499
2094,4534
2045,21793
4987,14578
4499,7438
4406,7748
5595,14945
4193,19635
3531,13399
4560,2670
1536,16896
674,6378
1483,9242
3637,9076
1694,20605
5999,21337
558,19899
4981,15936
1222,2305
1770,11502
2722,1342
549,23494
6022,3040
5209,9432
3755,14621
1443,14741
753,5158
3916,8895
2047,22393
3081,22561
4113,13603
3930,17743
4655,16183
5139,4268
3980,13086
5433,17583
4930,19006
6030,304
86,10310
4328,15025
4177,1163
1214,20999
4835,3875
3075,3849
4211,3258
52,17697
5699,8862
4507,4837
1694,24761
1336,13600
6034,22608
4564,2926
3204,15149
3804,6700
3321,20807
1116,23600
2135,16292
1582,20807
2975,7887
3349,20331
5654,19762
136,14535
5554,10807
2082,20149
3417,14517
1749,7405
2885,10003
6041,20721
3980,119
3933,6312
1755,16663
2092,16803
4101,12571
1689,10003
10,11995
5497,675
3844,3777
1138,20334
4027,356
5972,24878
3353,2481
3353,554
5211,6421
2135,12086
5743,15025
5406,12086
211,5023
674,11074
141,18509
1348,7732
1237,9122
3353,8031
753,14825
36,17342
3531,6154
1576,6134
3727,4637
1648,11637
3401,6227
3190,21217
2556,13460
1172,10430
895,2117
260,20697
4570,10120
618,11905
903,12084
1138,23267
3245,8587
5846,16998
1070,4883
5249,1694
5731,12665
5541,3045
96,15647
4873,5743
5330,18713
226,16751
4191,21425
4462,6405
3170,9896
4511,4862
1741,6561
1454,6561
4819,24212
1037,251
3085,9514
364,10357
5001,24212
2719,737
377,3442
2225,5332
5135,11502
152,3442
1938,3758
3245,21843
4289,8481
2135,5915
2073,21399
4858,21591
5269,768
1726,18613
3037,6209
5694,15100
2812,10301
3730,23528
3689,3103
1037,21932
4046,6053
1471,10613
1694,2884
2238,9699
2512,10194
5301,3152
2188,7438
1468,12624
2289,3357
938,2613
4696,13481
394,23049
1841,19855
4826,20118
4363,5383
1756,21399
2280,9407
1728,2958
1711,6020
89,12988
534,2545
5741,14735
3859,4127
1336,22700
4154,11248
6022,10530
4858,12988
215,8563
284,7405
4101,12607
4344,13151
3789,10121
997,2663
1713,16218
4511,24907
3575,23090
4390,21420
665,21103
1036,24799
1841,13867
3970,13342
3219,13867
5856,1370
4193,9418
2584,8172
543,12892
1097,21103
5751,5866
158,15950
1713,8563
3440,4552
3962,10098
2704,7028
4902,1248
2280,2482
1730,17127
3878,20529
558,3677
5249,19098
1059,15363
40,1542
4912,24907
4958,12314
3980,9445
885,7095
512,17048
442,11460
5078,11460
3396,19492
3037,305
3866,13600
4221,22176
5859,223
4289,20697
4499,24277
332,8446
4791,14156
3927,7644
5351,20523
4511,11318
5858,12226
4753,21327
2076,12228
505,537
5058,16955
4662,20229
4705,18130
3075,2671
5730,15033
4360,223
2260,5067
714,10419
2753,5445
2759,9225
394,18943
395,18395
3119,79
5301,4856
4912,11318
1345,13013
4223,17913
2662,15598
485,5866
260,8028
253,2038
2825,16101
4193,12558
3172,22598
1653,3400
1501,1491
4855,8131
5695,22700
3178,3379
2305,21103
2266,17692
4874,5261
643,24968
552,23904
3176,17837
3592,14963
5554,361
3427,13839
1805,10219
3927,4324
1694,21936
716,8162
1513,4883
4761,362
2455,21528
3934,1922
1685,9268
82,1965
1062,8190
2125,23116
5835,13845
3115,19107
2635,11692
2254,11692
1672,10326
4679,11221
2506,1554
3637,21891
5052,4731
5382,16815
2726,1554
1350,20825
259,8451
2435,15871
52,24251
4912,13067
1145,19693
5898,1145
3025,8734
4031,15254
203,16851
2234,9711
2287,17915
2442,75
432,15863
416,15863
2942,24902
5399,19098
2652,14693
1116,2193
541,6545
4819,22700
2286,17398
1568,741
3829,7883
5164,22754
4027,17410
5480,13269
2425,13859
1635,16013
4511,13067
851,7604
4330,17346
223,21855
891,13490
5883,21427
8,7491
2830,538
2810,1212
1154,16565
319,14051
1689,15313
2980,12556
3807,19098
3243,21430
5693,18986
4027,4477
801,109
90,17220
3272,14874
2885,15313
3068,14769
4023,16298
3075,12982
4003,19132
1333,21868
1543,19794
5606,535
2225,5767
2512,14696
319,6601
5001,22700
1779,16884
2443,14352
3924,21339
3829,17310
5271,16062
2970,22754
4912,9268
1702,7729
201,7729
2809,6104
1706,19473
4588,3823
3204,23284
260,8481
1407,12594
2051,2427
3575,21479
3916,14253
5303,1674
2975,11746
2444,7578
1154,2819
733,23297
1265,21409
1967,23356
2472,23356
4191,12503
4406,1800
4230,16884
1583,12515
5565,16884
4299,17386
3786,22753
3576,8535
844,10807
5431,8379
3137,24136
4771,18616
3755,9510
2384,8777
3158,24138
4449,22991
2234,20452
5947,19031
731,18183
3768,19031
3264,2426
2472,1145
1967,1145
4118,6493
3178,3385
2135,23146
5960,17625
2243,6097
3136,9268
1075,21589
4842,21420
4913,24512
867,2859
4006,9737
3826,21837
1341,11397
4914,5456
4511,9268
3243,8382
657,2089
3727,15852
4264,24931
2036,15382
442,14723
5078,14723
4913,3322
3807,4486
5091,1430
1589,21782
714,24049
485,2718
4957,16178
4912,5958
2972,8813
1464,22708
4705,23583
768,4730
4693,3834
1297,15863
997,12387
709,19980
4913,411
1064,24041
1432,21731
4592,16304
1195,8254
4913,2663
208,2619
3136,5958
4842,12027
1173,4749
2496,1212
3866,976
1728,7058
5480,10932
1586,8939
4614,24049
1317,14205
67,15337
998,15863
4913,24429
3741,22050
4913,7056
1192,6175
5943,5025
54,14808
543,15247
2898,9769
211,13758
1178,3046
5195,22668
916,9148
2914,1913
3979,6117
4006,6819
5303,13844
2222,7379
3786,20096
1779,17857
3903,9518
3081,16511
892,9769
1915,18437
5542,223
3136,15852
5010,3182
1905,16220
1397,11434
2074,3182
3318,3046
3936,11905
5042,12586
5153,15863
4177,19620
4835,10572
4772,21693
1352,21782
5365,7125
1835,18029
5454,4013
4193,12810
3299,10965
3190,23692
1350,9769
3902,15852
5845,16691
3080,9461
5042,13411
2915,10086
4913,13022
3996,83
1706,1937
3844,7125
3878,17568
3068,4859
1589,1274
432,2155
4307,7373
1737,7373
319,15424
3212,11329
4913,11637
3444,20337
1030,15337
155,11545
498,25022
662,2755
8,13045
1681,8101
3779,7604
67,8674
3122,14882
1529,16999
4139,4996
6021,4295
1545,3287
3137,2296
2748,16564
5741,925
3007,18842
1220,2034
1647,10689
27,16229
3786,16663
5078,5280
442,5280
1847,21835
1948,14121
5564,8072
4971,9061
1046,5510
4839,16203
5425,1267
4050,21808
670,22731
3936,6175
4414,11681
3544,15298
2441,5555
4913,14491
4510,5555
4058,5555
3690,14991
4907,12387
520,14808
3934,22668
5941,3123
3603,18842
5999,2585
2813,7977
1952,4497
2636,3101
5774,10919
201,23170
1675,8041
2835,22705
952,11586
1302,4332
5215,13490
5260,21382
1630,13081
3980,9978
3386,16217
499,5283
990,19780
3779,17180
1706,6876
2924,17665
3757,10838
973,646
3236,22352
6027,20448
4913,21710
2853,7174
5139,22930
3702,47
3741,14693
2272,12128
5541,15962
40,9462
857,7013
5636,24897
817,12019
5520,5112
1702,23170
4819,10321
1938,13818
1641,21840
4527,10965
391,18437
5042,361
2158,331
4264,9545
640,6408
5972,14797
5294,13081
3380,4878
4527,20126
3800,118
5145,17753
997,20210
2006,6130
643,23015
4588,6633
768,22582
3353,16183
4230,18437
4978,23782
764,22778
3702,2821
3520,11530
4221,19294
4531,2068
2663,21957
5583,17398
4285,14205
805,10435
3155,6736
816,731
3653,9769
749,24942
3653,13081
1038,12128
4319,16995
2985,14205
4913,6430
4902,19586
2627,1065
1030,7170
3578,15007
4614,6327
405,693
3727,3129
3961,9076
3245,251
4092,9648
1642,21910
1404,10811
3807,14917
724,19620
5277,1603
1058,19294
5628,6080
1341,22971
753,9472
2402,2422
817,14036
1228,7295
1180,22248
2018,7490
4960,18870
772,22037
5534,5976
3934,1688
5470,18105
2261,7490
803,15936
3968,9943
1568,2520
3483,10306
4705,19262
201,6046
5042,8757
3936,21664
5779,21413
640,8384
4028,2155
4465,19421
2625,21706
1210,13795
3970,7195
4951,24944
2878,8808
2878,20863
1154,24453
3137,10796
364,20863
3961,767
2950,4003
5693,18792
1643,13045
3064,20091
4297,14795
2652,11927
3916,16662
990,21675
150,14982
520,22952
2287,16170
1594,6327
680,1169
40,4324
2441,16594
501,19
4510,16594
1489,23591
811,21057
823,23798
2970,19009
995,2186
3784,18870
250,7374
2636,5548
3936,22484
3448,37
5642,16298
4273,11156
1173,10813
3007,15745
1555,8272
4299,14466
3609,6601
5592,13081
2425,9769
1561,11489
5387,8365
5452,18719
3576,9769
1228,22128
3064,17698
5434,9978
40,17297
3576,13081
5225,7913
2663,397
2145,5100
789,17362
5450,7913
643,5981
3371,23536
1939,21881
1611,20625
301,20174
3236,14723
2238,12060
780,5903
724,18363
3786,12326
120,1954
4614,22529
1059,16813
4738,19019
3108,2791
3430,21089
3916,22484
1313,23483
3970,2857
3022,10300
1594,22529
2481,2186
2627,47
3800,2068
3371,22761
3630,5113
2287,22360
5636,23285
4307,3938
4829,21254
14,24392
14,6736
4221,2665
3757,6876
4978,23479
3236,20210
225,14772
3259,24796
1220,23015
5433,3974
3674,5575
424,14370
3350,24796
3064,13420
4437,7792
2370,12155
4011,23425
892,13081
136,24556
1489,18898
789,329
2778,3306
520,12297
4437,7261
4693,22643
1228,14491
4437,9609
89,4146
5447,2391
4858,21446
1025,8732
5659,614
4858,18781
4058,16594
1435,20819
662,14572
1317,7638
1046,8664
5741,21886
5841,22668
3155,24429
4516,21594
5835,17819
311,195
2665,17842
2370,1937
821,3024
2174,12542
5835,16398
1722,23389
5452,17921
5994,15177
4531,21242
3800,21242
4632,9994
5433,9051
4,22690
1769,22729
3800,21274
4531,21274
4551,1934
3105,24191
5190,11235
4146,1583
3002,11431
861,12909
288,5156
345,12442
4409,1942
212,1
357,19160
311,19694
4552,4881
1231,1421
3182,10991
3462,24126
664,23230
840,21094
656,19522
2944,18689
406,10795
5331,13131
1339,9086
5218,3319
1262,5765
3105,13807
2088,21240
5066,2604
311,17345
656,16
1203,137
2974,24881
664,24226
664,2149
3430,13807
5225,3984
3829,18634
5303,21500
2944,94
5167,22960
1647,3816
2620,21745
2342,6513
5266,1995
4916,2729
739,11874
3158,18457
1493,14342
4581,8602
5430,7087
881,7087
1484,11547
5332,7649
5358,3543
2606,7911
5230,7911
1648,6623
651,15228
4225,20972
3386,2480
2942,12133
2395,14636
44,1407
3444,7320
3376,5605
2689,19694
171,21083
724,12005
4027,14151
1641,12341
3689,7392
2095,4259
1133,24439
3528,8256
4710,18351
5613,19643
5569,21420
3620,6161
860,13227
1415,9186
5358,16019
4281,7211
611,5519
196,16854
6022,24068
3336,19815
3741,8560
1393,11844
3081,397
5581,20140
1542,1385
745,14342
2749,15215
777,11235
2650,10771
5811,14560
391,8560
4588,6518
2222,15808
2391,17456
454,22574
4475,3155
5677,7777
1538,9186
3850,16218
5916,4502
3320,8562
244,15771
284,1717
3064,248
4340,19678
1648,16279
2946,8560
891,7302
314,1225
5215,7302
2043,10556
2583,8501
1699,16338
406,6049
4065,20180
1059,7125
4954,4270
6023,21900
4193,14031
4874,12258
1689,13989
2297,579
4179,21538
163,12302
553,24391
2351,6632
2813,20900
4483,19151
1695,11035
2840,3442
4137,906
5298,20879
3274,17818
2917,15031
4527,11453
651,21744
5694,4064
1915,3232
5635,10481
4222,19049
4140,1210
3103,18183
4710,9603
1594,23056
2878,8843
2414,6189
4065,13153
789,2388
1983,1163
4483,23726
377,19093
4031,8844
468,9086
3708,23721
5298,21282
249,14727
5376,12078
4299,4008
3789,8807
3007,3427
3774,25063
505,8840
4819,17284
2824,5235
5935,7358
1162,16021
3122,20994
1457,14483
3464,18422
1667,11406
6000,10545
3131,21286
420,24356
5619,23875
3755,23238
211,906
2674,3015
4124,23846
437,21849
4567,3966
3838,20900
911,1191
3747,23846
4184,24671
6027,933
4184,11453
3480,627
4352,11331
1750,6312
805,7981
36,16099
3621,24392
3075,2064
714,15313
1691,3110
3521,7665
3966,11824
5302,8748
3278,16062
394,5984
13,1370
1128,7167
1397,23590
5365,3022
394,12014
4701,22528
2087,2665
5583,23191
3067,15839
1046,18100
5289,17933
5358,16801
3640,15690
5933,25030
5265,4494
867,24029
2694,3624
2996,24747
3963,11785
3667,21737
5381,14529
4526,1769
923,9818
4406,10941
4574,24962
4920,12038
2085,13936
4827,13689
2293,9711
3152,17837
753,15133
299,2760
5638,18130
2423,3554
4144,0
2980,10887
4063,11453
1468,5797
3410,19889
1946,4940
1404,10481
42,8524
478,8392
997,10227
3984,21293
790,20174
4826,24138
2840,6279
2135,22587
543,13451
1633,14342
4082,19235
4781,15584
2753,1151
1746,15839
5303,22821
5703,657
1210,21697
1352,720
3482,6408
1162,20174
611,18187
2919,7843
5406,8783
3396,1811
1441,14624
3493,21282
714,23049
110,13198
2143,5086
4349,6943
1639,6460
1154,2857
5339,16889
4947,6391
1561,19298
731,3835
4930,21476
5358,10563
309,691
3158,22385
2840,6218
4413,16099
1915,4132
4875,21262
2082,7241
1375,22421
5859,4940
459,13936
4052,10545
3278,90
1163,21237
4585,8560
921,4425
136,6410
938,15717
874,2536
2012,19101
3914,14982
772,18556
703,5702
1722,19595
1412,5710
840,12341
528,17930
3970,5373
898,18351
4839,18293
411,2851
1691,21262
238,3684
71,22352
1271,138
2793,18384
3182,11330
3747,1644
2706,9086
912,30
3751,7411
164,9178
5636,14527
3621,12126
966,22824
1827,14527
1749,15218
4124,1644
4710,11678
4573,16616
745,3684
1513,13877
1399,1780
5430,14521
2135,2857
881,14521
2682,3305
1979,15024
4934,20577
4326,47
952,20174
4983,18538
552,9312
2364,9315
1665,4249
3406,8565
823,7512
616,4634
2098,4272
4009,3849
2688,11048
4710,5738
2975,6784
1237,12668
1952,8562
2130,13807
3181,8028
3142,7195
2035,2373
2644,17822
2870,11626
4644,3849
5844,22196
3353,10101
3407,3910
155,23317
2176,15264
3149,22878
1594,18925
5699,16884
5554,21936
920,21160
5365,2373
6022,21587
1703,1898
98,17383
5218,18147
4189,25031
654,8565
1064,17241
4052,10430
2468,21160
5906,5197
2397,21262
150,24778
303,19889
1667,5804
3104,20828
2244,3063
4777,18422
186,3031
3461,21320
214,10886
1046,8185
741,20894
2847,4940
110,12132
1339,12341
5449,21620
3173,9266
2691,16099
2824,6410
4681,16677
3575,20888
3105,18351
4705,21587
4086,7412
211,13532
3447,6331
2639,10992
3274,17242
897,20952
8,8412
2444,19131
1317,2802
5565,9705
1770,1551
4414,8028
2397,6493
4961,3220
5689,8474
4759,16099
364,8843
518,19753
4930,22466
777,21423
777,22395
3916,11832
809,6331
5528,6623
1606,7591
4118,21262
811,7412
142,635
2625,5734
3739,5100
1847,189
11,605
1165,20115
1881,9989
1779,9705
5260,22894
5079,21427
2677,20281
2082,5804
645,8391
916,20380
16,3038
2256,24392
3122,650
161,8538
5576,9086
5182,24075
2770,11976
3796,13767
5116,9527
3394,6157
42,8282
1042,6276
2376,21160
3962,12325
1040,6305
1009,2156
4758,1311
2794,2155
1691,15904
4808,5981
164,21262
485,9516
2043,18634
2082,20047
1912,20957
2756,18422
1256,8526
549,7823
6033,3643
2094,9407
1688,17201
3385,4819
4738,8808
74,21620
4358,23025
5060,12607
1042,4896
3145,455
2391,5866
152,15912
2243,18009
1009,13845
4962,6053
3014,10144
3438,8770
5195,4940
2830,21827
3014,730
41,12525
5975,16260
16,3040
2397,16801
2082,20706
4641,25031
3407,13203
2843,4212
2006,5252
2862,8241
4065,16127
3336,13566
4531,65
3800,65
811,17573
643,2507
1667,20047
1529,13339
4065,15719
1011,19046
5239,20785
3464,16282
4371,16305
3878,7072
1352,11942
2834,3526
1317,4993
4614,18925
2753,21262
1019,24750
391,21689
3299,3712
4826,4260
4531,13840
2652,23547
4221,1811
3800,13840
5780,19454
2512,7233
1615,24403
5606,24448
5218,2157
5425,22792
1228,19045
2591,6899
1116,6545
5779,22706
5129,25031
1019,3763
3755,23239
724,24023
5301,14893
4292,740
1825,1293
936,19943
293,14893
1744,11506
5565,16497
1116,17418
1405,14893
3105,9356
2652,2795
4934,1495
1153,9990
391,18129
724,4899
5260,12172
3727,575
11,13675
916,16114
2252,15183
5212,11564
2672,6455
665,6661
3521,1427
480,10556
1641,10545
1529,23060
1639,16868
4829,8751
5433,4940
164,3025
1042,19360
2445,15317
4528,9192
4238,17729
5628,7743
741,13845
2360,20380
741,20380
4264,15505
5135,13844
2786,19929
2215,650
5802,20848
4705,18616
3800,2155
1271,2820
4531,2155
2135,16594
3775,19693
3531,4272
2878,970
364,970
4102,11562
4688,17337
2636,1141
5736,17337
5303,60
814,2842
654,17063
931,9551
303,8779
3968,2787
1180,10452
1879,7791
2691,20377
4808,8446
4200,16616
4200,25063
5271,8921
4573,4154
912,24068
5882,2472
5099,24227
401,19416
1195,7004
3927,17237
4755,4262
966,20380
1119,7687
4690,10239
1665,16779
5376,12880
401,19417
1059,20159
160,21320
4062,12341
186,650
4099,17743
5915,4149
3852,4008
2327,19817
2353,20380
1730,22934
4862,4026
5241,4262
1042,4026
5944,15201
22,10215
5835,9658
5250,6448
1446,19139
5177,22500
4531,13845
2043,3672
5301,7753
855,1971
1203,8256
4414,4031
1203,15843
1471,8256
1168,4465
1833,13137
1219,9810
721,15883
2245,6436
1718,1464
3064,8366
741,9150
5758,20900
1635,9090
4934,22562
1983,7576
897,3303
2095,6543
966,6147
3830,11603
809,24968
4817,18659
3862,16703
364,3578
2370,21579
4753,2537
5528,23971
1428,3869
5944,10922
2878,3578
1345,20165
1665,16865
3257,6960
628,4026
5262,6829
3105,23678
79,24623
1435,9977
1113,4210
1662,13766
3689,17106
1203,6345
4242,4213
1862,8566
3574,10783
2408,8820
1770,24531
363,21684
4040,12318
5365,1336
4655,7780
3629,14963
772,7417
1271,6713
814,16114
3396,9702
5946,10615
2349,6601
2108,17042
1946,6601
4323,9093
5861,16101
3085,1468
1203,19094
1471,19094
3821,24267
1656,2962
4336,22949
1013,8294
5425,12606
4246,12332
1841,12167
3320,4791
4769,18758
2978,4550
4327,3867
3224,21196
520,12754
5652,4795
73,15599
3661,15963
966,9737
892,4056
1749,9543
5184,21104
1685,21426
5285,23393
5023,14288
22,14482
2445,24840
2816,2221
3505,9356
4975,5042
1304,23599
4585,19634
2944,19796
1992,17635
3816,12318
4644,20446
4292,10623
874,12822
1529,1581
3257,17382
287,1645
2043,6112
2863,14624
5751,23762
1165,8886
5694,17596
721,5548
780,12987
4352,20740
1501,2601
990,22172
4465,23817
4875,19586
5603,1159
5119,18201
1879,19923
1361,11406
4971,12525
4326,24949
724,12666
2245,10920
753,18492
2894,4550
764,10060
203,7381
1059,24754
4710,23678
1601,1053
3062,22168
5217,5600
2193,21808
3653,4610
5709,23846
3852,19963
1508,17951
3852,23600
541,23600
4562,13136
79,6948
811,3848
3155,24503
3064,13758
816,16801
208,16801
2663,3849
3831,13479
3371,20532
401,12135
643,339
4052,13229
5237,10563
6022,22345
5779,21877
2847,13845
3257,21249
4644,20581
3807,16530
1103,788
5241,1581
1116,18187
4130,13845
5164,1341
610,17086
2786,3264
5769,19789
5294,5426
2830,17762
3584,2053
1573,4625
3396,8190
2863,24868
1648,24870
2373,2482
364,11555
5249,14602
3300,23208
5946,16596
5303,6773
2593,16779
5139,16352
3257,16692
4499,15323
2972,16188
1776,9219
74,22301
3428,5437
5365,9219
541,16431
952,13789
3264,13974
2652,19074
3594,21713
3088,1616
425,1616
501,16004
2939,9977
4777,7050
3968,4307
1072,20551
4531,8031
4625,3950
6002,15329
966,14832
4812,15455
1271,4899
5632,12503
4531,18319
4373,10563
1296,13489
5221,741
3727,17915
5301,4463
5999,18183
3927,12004
3927,3540
3131,16004
3927,15678
5245,18351
2810,12794
4031,9763
3505,23678
3512,20853
286,2194
3257,7533
543,4499
4310,12624
3081,23060
5764,7356
5929,23216
5358,11504
1459,23808
5861,1488
5580,9356
1864,7882
4153,1036
1422,3287
1970,7636
4826,22930
4583,8385
5464,13400
1017,14659
1504,23591
4971,7780
5677,14209
293,23476
3630,5451
1328,12885
5091,11943
5712,23222
5245,24379
645,23183
5375,8475
1017,11399
2512,19693
3659,20472
816,3035
2305,4334
3531,12074
1097,13681
2228,18404
2887,9272
1609,15392
2705,16920
2394,12987
3502,11582
5677,6546
5119,22561
1712,10460
1643,17736
1025,6366
4076,21378
4827,11566
4827,12010
4778,2531
401,22706
1422,7387
1686,19768
3257,5158
4373,16801
4200,10119
3345,18634
3143,11566
4234,7883
1154,2897
3567,16441
3827,8393
2868,416
2373,9973
4,3309
768,702
5995,16545
1317,10311
3826,14833
753,17736
816,20911
3105,9061
3727,12624
2652,10834
4988,15597
4184,19491
1563,21196
2716,8991
4,3054
5237,11566
410,6227
1046,21675
5237,12011
616,6175
3345,21704
5245,16804
816,11310
89,13132
1954,1995
1805,20909
1773,10215
4358,23526
3007,22109
1839,9737
4200,23627
665,20854
3927,16931
329,16641
3257,22582
3599,2705
3175,22635
1046,7882
3257,14051
5145,17482
3257,10838
2684,24013
3741,23024
2868,4029
1939,6049
3135,15063
751,12102
4022,16927
96,22032
2067,11701
3775,3242
4635,18861
3341,4385
5189,24990
4710,17382
814,3323
1744,16425
3845,11537
1942,4999
3105,17382
2848,17382
1084,11537
943,25073
1362,19776
563,20648
119,8162
5936,20069
5990,2080
2019,23875
2333,7477
3659,4999
2238,12341
