group,user
18161,2281.0
18162,6461.0
18162,1789.0
18162,5480.0
18163,692.0
18163,5989.0
18164,7781.0
18164,5459.0
18165,5843.0
18165,3979.0
18166,3159.0
18166,411.0
18166,7806.0
18167,3731.0
18167,231.0
18168,4444.0
18168,3256.0
18168,7967.0
18168,7002.0
18168,4066.0
18168,5943.0
18168,2517.0
18168,6099.0
18168,7569.0
18169,2659.0
18169,6344.0
18169,8379.0
18169,8002.0
18170,6039.0
18170,2366.0
18171,5014.0
18171,7729.0
18172,285.0
18172,3561.0
18173,2614.0
18173,6198.0
18173,2276.0
18174,608.0
18174,8194.0
18175,6680.0
18175,3085.0
18175,3537.0
18175,211.0
18176,608.0
18176,7896.0
18177,6469.0
18177,3187.0
18177,6229.0
18177,6490.0
18177,5954.0
18177,280.0
18177,3175.0
18177,3262.0
18178,588.0
18178,1092.0
18179,4614.0
18179,3893.0
18179,608.0
18180,1009.0
18180,4099.0
18180,1233.0
18181,1164.0
18181,6085.0
18181,3201.0
18181,2788.0
18182,405.0
18182,1970.0
18183,1252.0
18183,6620.0
18183,1009.0
18183,5766.0
18183,1275.0
18183,5859.0
18184,5580.0
18184,3505.0
18184,4710.0
18185,7569.0
18185,704.0
18185,724.0
18186,5873.0
18186,2780.0
18186,1252.0
18186,4420.0
18187,1055.0
18187,4900.0
18188,3880.0
18188,8130.0
18189,814.0
18189,4755.0
18190,3301.0
18190,3597.0
18191,4415.0
18191,7167.0
18192,5060.0
18192,4344.0
18193,2794.0
18193,2195.0
18193,5601.0
18194,269.0
18194,6333.0
18194,7569.0
18195,2710.0
18195,7975.0
18196,5385.0
18196,368.0
18196,4968.0
18197,4222.0
18197,7128.0
18197,1992.0
18197,7830.0
18198,4681.0
18198,2676.0
18199,321.0
18199,2397.0
18199,1936.0
18199,3886.0
18200,3506.0
18200,75.0
18201,4413.0
18201,4228.0
18202,2062.0
18202,7684.0
18202,6568.0
18203,3779.0
18203,1351.0
18204,7696.0
18204,2641.0
18205,2374.0
18205,8369.0
18206,7020.0
18206,54.0
18207,1469.0
18207,45.0
18208,5215.0
18208,891.0
18209,1802.0
18209,4864.0
18210,7712.0
18210,2009.0
18211,947.0
18211,6444.0
18211,5709.0
18212,186.0
18212,6633.0
18212,16.0
18212,616.0
18212,2525.0
18212,4390.0
18212,3715.0
18212,3122.0
18212,5751.0
18213,195.0
18213,3475.0
18214,7889.0
18214,2001.0
18214,987.0
18215,4470.0
18215,4413.0
18216,1832.0
18216,1987.0
18217,814.0
18217,6073.0
18217,3583.0
18217,7007.0
18218,7262.0
18218,3081.0
18219,848.0
18219,3433.0
18219,900.0
18220,7476.0
18220,1558.0
18221,6529.0
18221,5533.0
18222,7569.0
18222,2265.0
18223,4720.0
18223,3508.0
18224,6971.0
18224,7683.0
18225,4874.0
18225,8030.0
18226,5981.0
18226,1101.0
18226,2171.0
18226,4418.0
18227,3893.0
18227,6344.0
18227,1213.0
18228,6369.0
18228,1156.0
18229,2753.0
18229,2448.0
18230,2909.0
18230,2329.0
18230,1948.0
18231,3807.0
18231,6890.0
18232,7960.0
18232,1933.0
18232,4225.0
18233,2172.0
18233,6866.0
18234,3859.0
18234,1582.0
18235,646.0
18235,6282.0
18236,8194.0
18236,2373.0
18237,1041.0
18237,7159.0
18238,530.0
18238,2748.0
18239,2968.0
18239,3318.0
18240,3850.0
18240,7582.0
18241,3395.0
18241,5239.0
18241,2475.0
18242,3817.0
18242,4962.0
18242,5220.0
18243,2517.0
18243,8284.0
18243,7002.0
18244,6011.0
18244,7833.0
18245,6475.0
18245,1727.0
18246,3194.0
18246,1810.0
18247,7002.0
18247,7284.0
18247,8120.0
18247,874.0
18247,417.0
18248,1733.0
18248,7967.0
18249,2892.0
18249,5100.0
18250,8531.0
18250,5700.0
18250,3817.0
18250,2722.0
18251,4454.0
18251,3357.0
18252,1786.0
18252,6451.0
18253,5141.0
18253,1301.0
18254,3775.0
18254,6074.0
18255,1551.0
18255,4097.0
18256,2980.0
18256,3697.0
18256,6676.0
18257,1073.0
18257,7208.0
18258,2897.0
18258,7128.0
18258,2877.0
18259,5168.0
18259,4529.0
18259,2360.0
18260,5385.0
18260,7605.0
18261,6809.0
18261,6198.0
18262,1662.0
18262,2816.0
18262,2910.0
18262,1213.0
18263,1643.0
18263,4413.0
18263,1991.0
18264,1096.0
18264,2605.0
18264,662.0
18265,810.0
18265,7004.0
18266,5165.0
18266,834.0
18267,8500.0
18267,1281.0
18268,545.0
18268,8574.0
18269,3864.0
18269,4968.0
18269,4296.0
18269,3370.0
18270,790.0
18270,5042.0
18271,152.0
18271,377.0
18272,7220.0
18272,7287.0
18273,3710.0
18273,2167.0
18274,178.0
18274,3639.0
18275,844.0
18275,4066.0
18275,5635.0
18275,2305.0
18276,2383.0
18276,5775.0
18277,6167.0
18277,5209.0
18277,8183.0
18278,2848.0
18278,8314.0
18278,2172.0
18279,7830.0
18279,7255.0
18280,4820.0
18280,3266.0
18281,3776.0
18281,455.0
18282,1878.0
18282,4261.0
18282,5216.0
18282,1128.0
18283,5321.0
18283,4062.0
18284,2862.0
18284,6496.0
18284,1162.0
18284,1979.0
18284,5024.0
18284,5943.0
18285,1905.0
18285,3451.0
18285,2003.0
18286,7018.0
18286,8011.0
18287,233.0
18287,1397.0
18287,6422.0
18288,8155.0
18288,6596.0
18289,1594.0
18289,3658.0
18289,5761.0
18289,4933.0
18289,4368.0
18290,5572.0
18290,33.0
18291,8120.0
18291,1718.0
18291,7007.0
18291,5054.0
18292,5761.0
18292,7817.0
18292,2265.0
18293,1470.0
18293,6.0
18293,7281.0
18294,8635.0
18294,8297.0
18295,1413.0
18295,4109.0
18296,5762.0
18296,2634.0
18296,2423.0
18296,5714.0
18297,3175.0
18297,8165.0
18298,8113.0
18298,6807.0
18299,4601.0
18299,3211.0
18300,4193.0
18300,7964.0
18301,4527.0
18301,6633.0
18301,3299.0
18302,4413.0
18302,3886.0
18302,4999.0
18303,7504.0
18303,1571.0
18303,4927.0
18303,7217.0
18303,5724.0
18304,8247.0
18304,844.0
18304,7569.0
18304,2373.0
18304,2305.0
18305,1017.0
18305,1905.0
18306,7048.0
18306,159.0
18307,5357.0
18307,986.0
18307,1877.0
18308,2653.0
18308,5367.0
18309,485.0
18309,7684.0
18310,6332.0
18310,4753.0
18311,1610.0
18311,2439.0
18312,1702.0
18312,7721.0
18313,3639.0
18313,2462.0
18314,3143.0
18314,6942.0
18315,5933.0
18315,2336.0
18315,6258.0
18315,7294.0
18316,2802.0
18316,5902.0
18316,7130.0
18316,4903.0
18317,7990.0
18317,5799.0
18317,4995.0
18318,5761.0
18318,1195.0
18318,6782.0
18319,6170.0
18319,4957.0
18320,2035.0
18320,4368.0
18321,5830.0
18321,6435.0
18322,2253.0
18322,989.0
18323,6576.0
18323,2838.0
18324,288.0
18324,2532.0
18325,8247.0
18325,6627.0
18326,8529.0
18326,7614.0
18327,6118.0
18327,4548.0
18327,2267.0
18328,2.0
18328,4331.0
18328,6869.0
18328,2747.0
18328,8417.0
18328,7977.0
18329,3852.0
18329,6377.0
18329,1605.0
18329,3653.0
18329,1200.0
18330,5256.0
18330,5707.0
18331,2916.0
18331,4583.0
18331,6605.0
18331,2794.0
18332,6996.0
18332,7158.0
18332,4413.0
18332,4470.0
18333,7906.0
18333,805.0
18333,757.0
18333,5014.0
18333,4509.0
18334,7002.0
18334,7569.0
18334,5884.0
18335,7522.0
18335,3341.0
18336,6251.0
18336,5673.0
18337,2208.0
18337,5027.0
18338,1594.0
18338,1741.0
18339,7206.0
18339,1228.0
18340,4755.0
18340,3412.0
18341,2999.0
18341,7833.0
18341,2813.0
18341,6011.0
18341,8415.0
18342,5603.0
18342,2565.0
18343,2574.0
18343,3659.0
18344,2839.0
18344,5456.0
18344,7566.0
18345,4015.0
18345,4077.0
18346,8377.0
18346,4472.0
18347,4000.0
18347,1217.0
18348,6782.0
18348,3320.0
18349,4230.0
18349,3658.0
18349,4344.0
18350,6221.0
18350,1269.0
18350,7966.0
18351,704.0
18351,6046.0
18351,7817.0
18352,2425.0
18352,8382.0
18353,7529.0
18353,7735.0
18353,3413.0
18353,7437.0
18354,2211.0
18354,3353.0
18355,6912.0
18355,4967.0
18356,5414.0
18356,6315.0
18356,1349.0
18357,1331.0
18357,3664.0
18357,770.0
18358,520.0
18358,809.0
18358,4022.0
18358,3447.0
18359,7849.0
18359,6504.0
18360,7890.0
18360,912.0
18360,7034.0
18361,6684.0
18361,201.0
18361,2171.0
18362,753.0
18362,8002.0
18362,1627.0
18363,7431.0
18363,3021.0
18363,5764.0
18364,3799.0
18364,1252.0
18364,1009.0
18364,1905.0
18365,704.0
18365,8522.0
18366,671.0
18366,1907.0
18367,1530.0
18367,8516.0
18368,387.0
18368,2109.0
18369,1594.0
18369,7806.0
18369,753.0
18369,7817.0
18370,2896.0
18370,1905.0
18371,1404.0
18371,4368.0
18372,5500.0
18372,5699.0
18373,1352.0
18373,3914.0
18374,7554.0
18374,4962.0
18375,3778.0
18375,4222.0
18375,7417.0
18376,8151.0
18376,2938.0
18377,1461.0
18377,1513.0
18378,2188.0
18378,7374.0
18379,4494.0
18379,198.0
18380,2582.0
18380,5240.0
18380,2427.0
18380,8085.0
18380,7708.0
18380,4986.0
18381,5354.0
18381,752.0
18381,5432.0
18382,6884.0
18382,5013.0
18383,2672.0
18383,8069.0
18383,3539.0
18383,3645.0
18384,2023.0
18384,3849.0
18385,8609.0
18385,2450.0
18386,900.0
18386,5711.0
18386,396.0
18387,3784.0
18387,4960.0
18388,3658.0
18388,4230.0
18388,8089.0
18389,2431.0
18389,7889.0
18390,3256.0
18390,3987.0
18391,1702.0
18391,3645.0
18391,1039.0
18391,2171.0
18392,849.0
18392,2424.0
18393,1159.0
18393,2853.0
18393,4990.0
18393,3483.0
18393,2664.0
18393,6294.0
18394,460.0
18394,4368.0
18395,5368.0
18395,6318.0
18396,1331.0
18396,3583.0
18396,1078.0
18397,7015.0
18397,3962.0
18398,5054.0
18398,8120.0
18398,4527.0
18398,4755.0
18398,2691.0
18399,8538.0
18399,939.0
18400,7987.0
18400,5502.0
18401,3510.0
18401,7598.0
18401,7828.0
18402,8104.0
18402,7258.0
18403,8012.0
18403,7398.0
18404,472.0
18404,742.0
18405,1962.0
18405,3525.0
18405,4717.0
18405,4413.0
18406,4710.0
18406,5326.0
18407,5693.0
18407,1435.0
18408,4769.0
18408,2139.0
18409,2400.0
18409,7467.0
18410,5210.0
18410,3417.0
18411,5761.0
18411,3697.0
18412,4727.0
18412,1619.0
18413,7360.0
18413,5761.0
18414,2023.0
18414,2526.0
18414,3849.0
18415,4228.0
18415,3886.0
18416,8284.0
18416,4444.0
18416,7569.0
18417,6644.0
18417,6713.0
18418,5969.0
18418,5922.0
18419,7305.0
18419,5875.0
18419,8638.0
18420,2427.0
18420,2922.0
18421,8277.0
18421,23.0
18421,3658.0
18422,874.0
18422,2691.0
18422,8247.0
18422,6572.0
18422,6627.0
18422,7817.0
18422,7569.0
18422,1962.0
18423,298.0
18423,6725.0
18423,1197.0
18424,6880.0
18424,6843.0
18424,878.0
18425,2917.0
18425,8034.0
18426,7576.0
18426,5018.0
18427,5164.0
18427,4586.0
18427,4430.0
18428,7500.0
18428,3578.0
18428,7548.0
18428,7918.0
18429,7566.0
18429,8634.0
18429,4753.0
18429,844.0
18430,5327.0
18430,8239.0
18431,2193.0
18431,5064.0
18431,95.0
18432,488.0
18432,4792.0
18433,1438.0
18433,7005.0
18433,4320.0
18434,1069.0
18434,2179.0
18435,3018.0
18435,3483.0
18436,3865.0
18436,4288.0
18436,5435.0
18437,5214.0
18437,7013.0
18437,1238.0
18437,5215.0
18437,816.0
18438,79.0
18438,6068.0
18438,3143.0
18439,7022.0
18439,3372.0
18440,5780.0
18440,2010.0
18440,6534.0
18441,7447.0
18441,4118.0
18442,5241.0
18442,366.0
18443,7632.0
18443,6362.0
18443,1959.0
18443,302.0
18444,1579.0
18444,5153.0
18444,1991.0
18444,1643.0
18444,180.0
18444,2839.0
18444,3886.0
18445,2794.0
18445,1718.0
18445,4632.0
18445,90.0
18445,4187.0
18446,4671.0
18446,847.0
18447,907.0
18447,6496.0
18447,4413.0
18448,5331.0
18448,5904.0
18449,3534.0
18449,5630.0
18450,6648.0
18450,2202.0
18451,1594.0
18451,4933.0
18451,3057.0
18452,6066.0
18452,482.0
18453,2388.0
18453,1310.0
18454,3369.0
18454,4755.0
18454,8120.0
18455,3697.0
18455,1677.0
18456,4581.0
18456,571.0
18457,4741.0
18457,6263.0
18458,3924.0
18458,8097.0
18458,3979.0
18458,4209.0
18459,4365.0
18459,8355.0
18459,7795.0
18459,7607.0
18459,898.0
18459,3772.0
18459,4474.0
18459,699.0
18459,8607.0
18459,4364.0
18459,6912.0
18459,8569.0
18460,3305.0
18460,4678.0
18461,1578.0
18461,7271.0
18462,5751.0
18462,7684.0
18462,4390.0
18463,1905.0
18463,1580.0
18463,304.0
18464,1886.0
18464,4765.0
18465,3288.0
18465,2233.0
18465,1029.0
18466,847.0
18466,5086.0
18467,5946.0
18467,3245.0
18468,6006.0
18468,4617.0
18469,6062.0
18469,2343.0
18470,7609.0
18470,7905.0
18470,8473.0
18470,2565.0
18471,4099.0
18471,5604.0
18472,538.0
18472,4379.0
18473,3521.0
18473,6641.0
18474,7068.0
18474,908.0
18474,4509.0
18475,7208.0
18475,5405.0
18476,3859.0
18476,7447.0
18477,1019.0
18477,2512.0
18478,3117.0
18478,688.0
18479,7669.0
18479,705.0
18480,1891.0
18480,3041.0
18480,7816.0
18481,3255.0
18481,4476.0
18482,1563.0
18482,1035.0
18483,7227.0
18483,5561.0
18484,7095.0
18484,4978.0
18485,7229.0
18485,6691.0
18486,5626.0
18486,7150.0
18487,7034.0
18487,874.0
18487,4527.0
18487,6099.0
18487,1252.0
18487,1889.0
18487,5751.0
18487,5731.0
18487,7002.0
18487,7569.0
18487,3513.0
18487,8284.0
18487,7967.0
18487,3299.0
18487,2517.0
18487,4444.0
18487,3256.0
18488,2211.0
18488,2367.0
18489,3242.0
18489,5076.0
18490,3272.0
18490,7398.0
18490,852.0
18491,4225.0
18491,4668.0
18491,8448.0
18491,7960.0
18492,6007.0
18492,3451.0
18493,6421.0
18493,810.0
18493,1741.0
18493,4413.0
18494,753.0
18494,7817.0
18495,1178.0
18495,8379.0
18495,2022.0
18496,6548.0
18496,8198.0
18496,1748.0
18496,2600.0
18496,6395.0
18497,8171.0
18497,2001.0
18497,6228.0
18497,4646.0
18498,2441.0
18498,3181.0
18499,1334.0
18499,4711.0
18500,4007.0
18500,4269.0
18501,6651.0
18501,3879.0
18502,6818.0
18502,581.0
18502,7049.0
18502,3660.0
18503,4710.0
18503,3105.0
18503,6866.0
18503,2848.0
18503,3505.0
18504,4425.0
18504,6664.0
18505,4527.0
18505,7806.0
18505,3658.0
18505,7002.0
18505,7967.0
18505,3299.0
18505,1594.0
18505,5943.0
18505,2757.0
18506,5354.0
18506,2129.0
18506,4833.0
18506,5307.0
18507,5764.0
18507,1691.0
18508,8412.0
18508,5721.0
18509,3645.0
18509,3539.0
18509,1702.0
18509,1101.0
18509,6684.0
18510,2174.0
18510,7896.0
18511,2137.0
18511,514.0
18512,75.0
18512,3015.0
18512,1727.0
18513,4406.0
18513,8559.0
18514,8355.0
18514,7294.0
18514,2336.0
18514,6258.0
18515,8632.0
18515,1220.0
18516,6195.0
18516,6088.0
18516,6717.0
18517,5462.0
18517,819.0
18518,3890.0
18518,4516.0
18518,1111.0
18519,1363.0
18519,983.0
18520,6496.0
18520,1710.0
18521,5757.0
18521,1512.0
18521,6073.0
18522,8026.0
18522,7121.0
18523,6242.0
18523,7002.0
18523,6198.0
18524,1152.0
18524,6751.0
18525,5438.0
18525,4009.0
18525,2983.0
18526,1006.0
18526,3872.0
18527,1652.0
18527,3572.0
18527,4677.0
18528,8299.0
18528,5615.0
18529,1159.0
18529,3865.0
18530,823.0
18530,8150.0
18531,1872.0
18531,10.0
18532,3981.0
18532,1905.0
18533,4605.0
18533,8284.0
18533,7002.0
18533,3256.0
18533,3705.0
18533,6099.0
18533,7569.0
18534,8456.0
18534,3799.0
18534,2003.0
18534,1962.0
18534,6620.0
18535,745.0
18535,4156.0
18536,8533.0
18536,6243.0
18537,5775.0
18537,6856.0
18537,2383.0
18538,5984.0
18538,5727.0
18539,2011.0
18539,2139.0
18540,5205.0
18540,341.0
18541,6927.0
18541,4609.0
18541,7859.0
18542,2780.0
18542,8247.0
18542,1643.0
18542,3893.0
18542,4545.0
18543,844.0
18543,366.0
18543,1630.0
18544,3916.0
18544,7651.0
18545,6527.0
18545,619.0
18546,539.0
18546,197.0
18547,2926.0
18547,7996.0
18548,6326.0
18548,8277.0
18549,2283.0
18549,8305.0
18549,4319.0
18549,5412.0
18549,2853.0
18549,1811.0
18549,2688.0
18549,4288.0
18550,6881.0
18550,6721.0
18551,2097.0
18551,381.0
18552,7693.0
18552,6353.0
18553,7983.0
18553,4191.0
18554,4009.0
18554,3318.0
18554,1178.0
18554,4644.0
18555,2072.0
18555,6725.0
18556,3068.0
18556,5620.0
18557,6367.0
18557,2184.0
18558,2605.0
18558,1096.0
18559,8010.0
18559,3379.0
18559,7834.0
18559,4360.0
18559,7886.0
18560,5021.0
18560,2022.0
18561,1397.0
18561,4644.0
18561,6422.0
18561,233.0
18562,2035.0
18562,3299.0
18563,1069.0
18563,8542.0
18563,6099.0
18563,1560.0
18563,4425.0
18563,7002.0
18563,4605.0
18564,8323.0
18564,8066.0
18565,980.0
18565,8302.0
18565,855.0
18566,3299.0
18566,707.0
18567,8444.0
18567,2032.0
18568,2384.0
18568,6868.0
18569,2373.0
18569,5940.0
18570,1587.0
18570,226.0
18571,2469.0
18571,5632.0
18571,4933.0
18571,2202.0
18572,5572.0
18572,8073.0
18573,4799.0
18573,2746.0
18574,4819.0
18574,6348.0
18574,4759.0
18574,309.0
18575,7929.0
18575,5017.0
18575,3156.0
18576,4545.0
18576,170.0
18577,8586.0
18577,3226.0
18578,891.0
18578,3081.0
18579,7496.0
18579,8247.0
18579,3893.0
18579,598.0
18579,7817.0
18580,126.0
18580,4306.0
18581,6565.0
18581,54.0
18581,4703.0
18582,4413.0
18582,8137.0
18582,36.0
18582,2839.0
18583,6627.0
18583,4413.0
18583,180.0
18584,4200.0
18584,2517.0
18585,5906.0
18585,1073.0
18586,4794.0
18586,2343.0
18586,4840.0
18587,2007.0
18587,4951.0
18588,3145.0
18588,4098.0
18588,3910.0
18589,7816.0
18589,1891.0
18589,1078.0
18589,3041.0
18590,1905.0
18590,8170.0
18591,7691.0
18591,7093.0
18591,1183.0
18592,4738.0
18592,6257.0
18593,874.0
18593,1601.0
18594,1434.0
18594,8201.0
18595,4866.0
18595,7025.0
18596,299.0
18596,3870.0
18597,5194.0
18597,2110.0
18598,2600.0
18598,6884.0
18599,5894.0
18599,8497.0
18599,2232.0
18600,7616.0
18600,369.0
18601,4413.0
18601,4819.0
18601,2839.0
18602,1601.0
18602,1594.0
18602,5943.0
18602,6627.0
18602,7806.0
18602,7817.0
18602,7360.0
18602,7002.0
18603,2188.0
18603,3621.0
18604,7119.0
18604,348.0
18605,1491.0
18605,1825.0
18606,4581.0
18606,571.0
18606,5298.0
18607,3505.0
18607,8314.0
18607,6866.0
18607,4710.0
18607,1211.0
18608,7974.0
18608,1017.0
18608,7806.0
18609,503.0
18609,2032.0
18610,180.0
18610,7566.0
18610,6332.0
18611,4267.0
18611,3605.0
18611,4365.0
18611,7024.0
18611,6912.0
18612,6860.0
18612,5780.0
18612,4792.0
18613,6618.0
18613,6694.0
18613,4093.0
18614,2670.0
18614,402.0
18615,3370.0
18615,7904.0
18615,7292.0
18615,473.0
18615,4722.0
18615,905.0
18615,7247.0
18615,2311.0
18616,8104.0
18616,913.0
18616,1962.0
18617,7729.0
18617,5014.0
18617,908.0
18617,6963.0
18618,7602.0
18618,1905.0
18619,5204.0
18619,8516.0
18620,5966.0
18620,387.0
18620,7379.0
18621,5755.0
18621,3343.0
18622,3893.0
18622,1104.0
18622,8194.0
18622,837.0
18623,4916.0
18623,453.0
18624,5326.0
18624,1211.0
18624,4554.0
18625,4368.0
18625,1727.0
18626,3154.0
18626,7719.0
18627,7766.0
18627,3782.0
18627,2049.0
18627,5254.0
18627,7494.0
18627,51.0
18627,227.0
18628,905.0
18628,5385.0
18628,7904.0
18628,3370.0
18628,2944.0
18628,7605.0
18629,6449.0
18629,3687.0
18630,7726.0
18630,4962.0
18631,1384.0
18631,7071.0
18631,7078.0
18632,1738.0
18632,1237.0
18633,4621.0
18633,429.0
18634,1630.0
18634,2794.0
18634,5906.0
18634,1019.0
18635,6148.0
18635,6109.0
18636,6570.0
18636,8274.0
18636,8261.0
18636,3237.0
18637,4946.0
18637,1880.0
18638,335.0
18638,650.0
18639,2754.0
18639,688.0
18640,420.0
18640,5943.0
18641,6534.0
18641,8465.0
18641,8164.0
18641,5780.0
18642,2824.0
18642,2839.0
18642,1579.0
18643,1889.0
18643,3705.0
18644,3213.0
18644,7351.0
18645,4826.0
18645,6727.0
18646,2402.0
18646,1269.0
18647,4563.0
18647,3662.0
18648,4819.0
18648,3159.0
18648,411.0
18648,1271.0
18648,4413.0
18649,1670.0
18649,8384.0
18650,2922.0
18650,2399.0
18650,2427.0
18651,874.0
18651,3256.0
18652,2798.0
18652,720.0
18653,7097.0
18653,3393.0
18654,7144.0
18654,3450.0
18655,8247.0
18655,1252.0
18655,2780.0
18655,4420.0
18655,5873.0
18656,823.0
18656,2832.0
18657,7850.0
18657,2393.0
18657,1619.0
18658,6524.0
18658,6277.0
18659,6115.0
18659,4973.0
18660,6285.0
18660,6344.0
18660,2148.0
18660,3893.0
18660,2373.0
18660,2239.0
18660,608.0
18660,4614.0
18660,1741.0
18660,5859.0
18661,4696.0
18661,5196.0
18662,7839.0
18662,1565.0
18662,2604.0
18663,7896.0
18663,608.0
18663,3583.0
18663,6073.0
18664,5390.0
18664,3297.0
18665,5123.0
18665,6803.0
18665,3427.0
18666,1979.0
18666,7865.0
18667,912.0
18667,7890.0
18667,7093.0
18668,665.0
18668,259.0
18668,4413.0
18669,2839.0
18669,1636.0
18669,7806.0
18670,4438.0
18670,3416.0
18671,2175.0
18671,8426.0
18671,3311.0
18672,6364.0
18672,4054.0
18673,1840.0
18673,6415.0
18674,1114.0
18674,3135.0
18674,3522.0
18675,7542.0
18675,6943.0
18676,6062.0
18676,8412.0
18676,1398.0
18677,6958.0
18677,2454.0
18678,1962.0
18678,4871.0
18679,2380.0
18679,7672.0
18679,4892.0
18680,7522.0
18680,5432.0
18680,3233.0
18681,1104.0
18681,4781.0
18681,3879.0
18682,5066.0
18682,7224.0
18683,5601.0
18683,8284.0
18683,3505.0
18684,6366.0
18684,3674.0
18684,8126.0
18684,1018.0
18684,8409.0
18684,6411.0
18685,5848.0
18685,3882.0
18686,2471.0
18686,3411.0
18687,5943.0
18687,6193.0
18688,8262.0
18688,4060.0
18689,5229.0
18689,5850.0
18690,1161.0
18690,658.0
18691,2215.0
18691,5528.0
18691,2256.0
18692,2589.0
18692,5893.0
18693,5141.0
18693,4919.0
18693,5504.0
18693,6166.0
18694,7604.0
18694,4934.0
18695,1992.0
18695,2412.0
18696,4107.0
18696,923.0
18696,5389.0
18697,6035.0
18697,5658.0
18698,7849.0
18698,1694.0
18698,7321.0
18699,5550.0
18699,2348.0
18700,16.0
18700,5554.0
18700,6916.0
18701,1275.0
18701,6605.0
18702,883.0
18702,8012.0
18703,7836.0
18703,4531.0
18704,3754.0
18704,5788.0
18705,3864.0
18705,4296.0
18705,7133.0
18706,4070.0
18706,4915.0
18706,5694.0
18707,3093.0
18707,4122.0
18708,3849.0
18708,3106.0
18709,608.0
18709,1533.0
18710,3003.0
18710,7569.0
18710,5241.0
18711,3326.0
18711,919.0
18712,1879.0
18712,8459.0
18713,4237.0
18713,8161.0
18714,7772.0
18714,6150.0
18715,2596.0
18715,7340.0
18715,8324.0
18715,3859.0
18716,3583.0
18716,8196.0
18717,7817.0
18717,5681.0
18717,7967.0
18718,4306.0
18718,6413.0
18719,1962.0
18719,3799.0
18720,1879.0
18720,7967.0
18721,7082.0
18721,1905.0
18721,6046.0
18721,4675.0
18721,5601.0
18722,74.0
18722,6111.0
18723,7913.0
18723,7992.0
18724,4626.0
18724,158.0
18724,2103.0
18724,5459.0
18725,7967.0
18725,7374.0
18725,6452.0
18725,6099.0
18726,7447.0
18726,5210.0
18726,8166.0
18726,1764.0
18726,5764.0
18726,3537.0
18727,232.0
18727,5414.0
18728,8453.0
18728,5804.0
18728,7736.0
18729,8266.0
18729,7784.0
18730,2352.0
18730,4256.0
18731,6332.0
18731,6633.0
18731,4527.0
18731,3299.0
18731,4934.0
18732,2756.0
18732,7974.0
18733,4617.0
18733,1627.0
18733,1009.0
18733,503.0
18734,7906.0
18734,5014.0
18734,805.0
18734,4509.0
18735,5526.0
18735,8362.0
18736,6111.0
18736,6332.0
18736,8137.0
18736,4413.0
18737,844.0
18737,2035.0
18737,6332.0
18737,5761.0
18738,1483.0
18738,5038.0
18738,633.0
18739,6395.0
18739,3998.0
18739,1748.0
18740,7896.0
18740,6970.0
18740,5153.0
18740,2174.0
18741,2795.0
18741,900.0
18742,7817.0
18742,3774.0
18742,6601.0
18743,2077.0
18743,7438.0
18744,465.0
18744,1936.0
18745,8381.0
18745,8235.0
18745,4784.0
18746,998.0
18746,8235.0
18747,5342.0
18747,6751.0
18747,6867.0
18748,15.0
18748,7598.0
18748,3583.0
18749,7062.0
18749,1800.0
18750,1484.0
18750,3303.0
18751,8415.0
18751,4242.0
18752,1441.0
18752,3981.0
18753,6582.0
18753,7093.0
18754,2839.0
18754,4413.0
18754,1636.0
18754,5946.0
18755,6279.0
18755,5325.0
18756,5078.0
18756,442.0
18757,5472.0
18757,8006.0
18757,7297.0
18757,248.0
18758,7013.0
18758,891.0
18758,5215.0
18759,2183.0
18759,1064.0
18760,5813.0
18760,6091.0
18761,2031.0
18761,8099.0
18762,6660.0
18762,1180.0
18763,5859.0
18763,5766.0
18764,5712.0
18764,8418.0
18765,2841.0
18765,3239.0
18765,4509.0
18765,5014.0
18766,6835.0
18766,3370.0
18766,2029.0
18767,2992.0
18767,1197.0
18767,2500.0
18767,8332.0
18767,562.0
18768,7569.0
18768,417.0
18768,8120.0
18768,7002.0
18768,874.0
18769,6905.0
18769,5761.0
18769,411.0
18769,1271.0
18770,6062.0
18770,8412.0
18770,1197.0
18771,4667.0
18771,4719.0
18772,7529.0
18772,6788.0
18773,7501.0
18773,1303.0
18774,4200.0
18774,5906.0
18774,7002.0
18775,779.0
18775,7633.0
18775,8212.0
18776,7566.0
18776,1075.0
18777,3728.0
18777,4755.0
18778,7862.0
18778,3294.0
18778,1579.0
18779,2887.0
18779,5029.0
18780,75.0
18780,2057.0
18781,232.0
18781,6315.0
18781,5414.0
18782,2236.0
18782,506.0
18783,3370.0
18783,473.0
18783,2311.0
18784,3572.0
18784,4299.0
18785,666.0
18785,4279.0
18786,2211.0
18786,6409.0
18787,6730.0
18787,6574.0
18788,2217.0
18788,5310.0
18789,802.0
18789,532.0
18790,7020.0
18790,1297.0
18790,4415.0
18791,5756.0
18791,325.0
18792,5464.0
18792,7000.0
18792,3678.0
18793,3559.0
18793,6597.0
18794,2003.0
18794,2882.0
18795,2431.0
18795,7173.0
18795,2825.0
18795,302.0
18795,7632.0
18795,2552.0
18796,1656.0
18796,2717.0
18797,182.0
18797,292.0
18798,254.0
18798,7602.0
18799,4365.0
18799,8486.0
18799,4104.0
18799,5502.0
18799,8607.0
18799,7607.0
18799,4267.0
18799,7795.0
18799,3360.0
18799,6912.0
18799,533.0
18799,898.0
18799,4364.0
18799,4474.0
18800,7886.0
18800,5859.0
18800,7082.0
